	question	answer
976	Kolik stojí podání přihlášky užitného vzoru?	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
977	Kolik stojí přihláška užitného vzoru?	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
978	Kolik stojí přihlášení užitného vzoru?	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
979	sleva na správní poplatek při elektronickém podání přihlášky užitného vzoru	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
980	možnosti zaplacení správního poplatku za podání přihlášky užitného vzoru	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
981	poplatek za prodloužení platnosti zápisu užitného vzoru	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
982	poplatek za prodloužení platnosti užitného vzoru	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
983	Jak mohu prodloužit platnost zápisu užitného vzoru?	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
984	jakým způsobem mohu prodloužit platnost zápisu užitného vzoru?	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
985	Jak  můžu prodloužit platnost zápisu užitného vzoru?	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.
